category,phone,streetAddress,name,addressState,addressCity,addressZip
"Legal Clinics,Foreclosure Services",(866) 531-6309,,Legal Aid Legal Service,,,
Accident & Property Damage Attorneys,(855) 820-9854,,Personalinjury.org,,,
"Divorce Attorneys,Attorneys",(785) 201-9922,273905 SW Wood View Dr,Total Attorneys - Divorce,KS,"Topeka, ",66610
Attorneys,(785) 289-5847,632 SW Van Buren St,Liesmann Law,KS,"Topeka, ",66603
Attorneys,(785) 727-1360,534 S Kansas Ave,Patton & Patton Law Offices,KS,"Topeka, ",66603
"Bankruptcy Law Attorneys,Attorneys",(913) 210-1613,,Clear Bankruptcy,KS,"Winchester, ",66097
Banking & Mortgage Law Attorneys,(913) 735-4908,,Chapter7,KS,"Winchester, ",66097
"Attorneys,Legal Service Plans",(913) 203-1330,,Total Attorneys - Personal Injury,KS,"Winchester, ",66097
"Bankruptcy Law Attorneys,Attorneys",(913) 256-5985,,Total Attorneys,KS,"Winchester, ",66097
Social Security & Disability Law...,(785) 267-3400,310 SW 33rd St,"Eschmann & Pringle, P.A.",KS,"Topeka, ",66611
"Financial Services,Debt Adjusters",(785) 273-1353,5897 SW 29th St,Law Office of Paul D. Post,KS,"Topeka, ",66614
Workers Compensation Assistance,(785) 273-1353,5897 SW 29th St,Law Office of Paul D. Post,KS,"Topeka, ",66614
"Attorneys,Bankruptcy Services",(785) 235-2361,1400 SW Topeka Blvd,Schulteis Henry J,KS,"Topeka, ",66612
"Attorneys,General Practice Attorneys",(785) 271-1400,2813 SW Westport Plaza Dr,Reid-Peterson Jacqueline Law Firm,KS,"Topeka, ",66614
Attorneys,(785) 267-2410,3649 SW Burlingame Rd,Hamilton Laughlin Barker Johnson & Jones,KS,"Topeka, ",66611
Attorneys,(785) 354-1471,534 S Kansas Ave Suite 825,Bankruptcy Law Office,KS,"Topeka, ",66603
"Attorneys,Legal Service Plans",(785) 267-7735,200 SW 30th St,"Kunard, Sharon S",KS,"Topeka, ",66611
"Attorneys,General Practice Attorneys",(785) 267-6767,1508 SW Topeka Blvd,Netherton Rene,KS,"Topeka, ",66612
"Attorneys,General Practice Attorneys",(785) 233-0524,800 SW Jackson St,Ambrosio & Ambrosio Chartered,KS,"Topeka, ",66612
"Attorneys,General Practice Attorneys",(785) 233-0016,800 SW Jackson St,"Smoot, Brad",KS,"Topeka, ",66612
"Attorneys,Legal Service Plans",(785) 233-1903,212 SW 8th Ave # 200,Peterson John C,KS,"Topeka, ",66603
"Attorneys,Legal Service Plans",(785) 233-2265,212 SW 8th Ave # 202,R E Duncan Law Offices,KS,"Topeka, ",66603
"Attorneys,General Practice Attorneys",(785) 232-5252,2701 SW 17th St,Fakhoury Law Office,KS,"Topeka, ",66604
"Attorneys,Legal Service Plans",(785) 233-3700,700 SW Jackson St Ste A,Michael W Merriam Lawyer,KS,"Topeka, ",66603
,(785) 440-4000,2942 -A SW Wanamaker Dr,,KS,"Topeka, ",66614
,(785) 380-0587,2813 SW Westport Plaza Dr,,KS,"Topeka, ",66614
,(785) 379-3890,3601 SW 29th St,,KS,"Topeka, ",66614
,(785) 273-8002,2913 SW Maupin Ln,,KS,"Topeka, ",66614
,,,,,,
Attorneys,(785) 235-5678,222 SW 7th St,Lykins Dan,KS,"Topeka, ",66603
"Attorneys,Legal Service Plans",(785) 233-1446,555 S Kansas Ave,Polsinelli Pc,KS,"Topeka, ",66603
Attorneys,(785) 233-3600,534 S Kansas Ave,Foulston Siefkin LLP,KS,"Topeka, ",66603
"Attorneys,Legal Service Plans",(785) 273-7722,5601 SW Barrington Ct S,Larson & Blumreich Chartered,KS,"Topeka, ",66614
"Attorneys,Construction Law Attorneys",(785) 267-5004,1414 SW Ashworth Place Suite 201,"Entz & Entz, P.A.",KS,"Topeka, ",66615
Legal Service Plans,(323) 412-5458,1414 SW Topeka Blvd,Phelps Chartered Law,KS,"Topeka, ",66612
"Attorneys,General Practice Attorneys",(785) 232-8033,5835 SW 29th St,McWilliams Law Office,KS,"Topeka, ",66614
"Attorneys,Legal Service Plans",(785) 296-2215,120 SW 10th Ave # 2,Attorney General,KS,"Topeka, ",66612
Attorneys,(785) 357-0021,909 SE Quincy St,Zimmerman Angel,KS,"Topeka, ",66612
"Attorneys,General Practice Attorneys",(785) 233-8862,1101 SW 10th Ave,Wiechman & Gasper P.A.,KS,"Topeka, ",66604
"Attorneys,Criminal Law Attorneys",(785) 235-5500,1206 SW 10th Ave,Cook & Fisher LLP,KS,"Topeka, ",66604
"Attorneys,Legal Service Plans",(785) 357-6320,534 S Kansas Ave Ste 1100,Jarboe Vernon L Atty,KS,"Topeka, ",66603
Attorneys,(785) 233-0593,515 S Kansas Ave,Goodell Stratton Edmonds & Palmer LLP,KS,"Topeka, ",66603
"Attorneys,Legal Service Plans",(785) 232-7761,3550 SW 5th St,Fisher Patterson Sayler & Smith,KS,"Topeka, ",66606
Attorneys,(785) 274-9040,2850 SW Mission Woods Drive,"Mack & Associates, LLC",KS,"Topeka, ",66614
"Attorneys,General Practice Attorneys",(785) 232-8033,211 SW 33rd St,McWilliams Law Office,KS,"Topeka, ",66611
"Attorneys,General Practice Attorneys",(785) 215-6544,220 SW 33rd St,Renner Law Office PA,KS,"Topeka, ",66611
Attorneys,(785) 215-6544,220 SW 33rd St # 103,Renner Keith,KS,"Topeka, ",66611
Attorneys,(785) 267-0040,3301 SW Van Buren St,"Barnes, Patrick R, JD",KS,"Topeka, ",66611
Attorneys,(785) 267-3400,310 SW 33rd St,"Pringle, Timothy J, JD",KS,"Topeka, ",66611
"Attorneys,General Practice Attorneys",(785) 233-4545,420 SW 33rd St,Collins Craig E,KS,"Topeka, ",66611
"Attorneys,Legal Service Plans",(785) 267-2626,3360 SW Harrison St,"Vincent, William R",KS,"Topeka, ",66611
Attorneys,(785) 267-2866,3360 SW Harrison St # 200,Hall Dennis G,KS,"Topeka, ",66611
Attorneys,(785) 267-2866,3360 SW Harrison St,Law Offices,KS,"Topeka, ",66611
Attorneys,(785) 267-2866,3360 SW Harrison St # 200,Schenk Michael J,KS,"Topeka, ",66611
"Attorneys,General Practice Attorneys",(785) 266-5922,3360 SW Harrison St,Kessler Stephen,KS,"Topeka, ",66611
"Attorneys,General Practice Attorneys",(785) 267-6444,3706 SW Topeka Blvd,"Minihan, Shawn E",KS,"Topeka, ",66609
Attorneys,(785) 266-4220,3706 SW Topeka Blvd,"Smith, Ronald D",KS,"Topeka, ",66609
"Attorneys,Legal Service Plans",(785) 267-6444,3706 SW Topeka Blvd,Butler & Associates,KS,"Topeka, ",66609
Attorneys,(785) 233-1836,2348 SW Topeka Blvd,Palmer Jerry R,KS,"Topeka, ",66611
,(785) 380-0587,2813 SW Westport Plaza Dr,,KS,"Topeka, ",66614
,(785) 273-8002,2913 SW Maupin Ln,,KS,"Topeka, ",66614
,(785) 440-4000,2942 -A SW Wanamaker Dr,,KS,"Topeka, ",66614
,(785) 379-3890,3601 SW 29th St,,KS,"Topeka, ",66614
,,,,,,
"Attorneys,Family Law Attorneys",(785) 233-1700,634 S Kansas Ave Ste C,Jennifer Berger Law Office,KS,"Topeka, ",66603
Attorneys,(785) 232-2777,214 SW 6th Ave Ste 305,Iles Terry A,KS,"Topeka, ",66603
Attorneys,(785) 235-9511,534 S Kansas Ave,"Cosgrove, Webb & Oman",KS,"Topeka, ",66603
Attorneys,(785) 267-3367,214 SW 6th Ave,Bruce Alan Brumley,KS,"Topeka, ",66603
"Wills, Trusts & Estate Planning...",(785) 273-5250,2231 SW Wanamaker Rd,Newbery Ungerer & Hickert LLP,KS,"Topeka, ",66614
Attorneys,(785) 354-0727,515 SW Horne St,Leeds Law LLC,KS,"Topeka, ",66606
"Attorneys,Personal Injury Law Attorneys",(785) 273-2020,4848 SW 21st St,Weathers Riley & Sheppeard LLP,KS,"Topeka, ",66604
"Attorneys,Bankruptcy Law Attorneys",(785) 233-6704,112 SW 6th Ave,Larry Schneider,KS,"Topeka, ",66603
"Mediation Services,Attorneys",(785) 357-1800,212 SW 8th Ave Ste 102,Associates In Dispute Resolution LLC,KS,"Topeka, ",66603
"Attorneys,DUI & DWI Attorneys",(785) 273-1141,5891 SW 29th St,Wells Douglas E,KS,"Topeka, ",66614
Credit & Debt Counseling,(785) 234-3663,112 SW 6th Ave Suite 508,"Joseph I. Wittman, Attorney At Law",KS,"Topeka, ",66603
Civil Litigation & Trial Law Attorneys,(866) 954-6800,1613 SW 37th St,"Newman, Riffel & Hess, P.A.",KS,"Topeka, ",66611
"Attorneys,Bankruptcy Services",(785) 267-9516,2887 SW Macvicar Ave,"Stumbo Hanson, LLP",KS,"Topeka, ",66611
"Divorce Attorneys,Attorneys",(785) 235-2361,1400 SW Topeka Blvd,"Standiferd, Cary L",KS,"Topeka, ",66612
"Attorneys,Family Law Attorneys",(785) 273-4330,534 S Kansas Ave,Cindy Patton Law,KS,"Topeka, ",66603
"Tax Attorneys,Probate Law Attorneys",(785) 234-3461,534 S Kansas Ave,Coffman DeFries & Nothern PA,KS,"Topeka, ",66603
Social Security & Disability Law...,(888) 818-0555,,"Tilton & Tilton, Chtd",,,
Attorneys Referral & Information...,(888) 659-7710,,24/7 Legal,,,
"Attorneys,Social Security Services",(800) 305-7063,,Bill Gordon & Associates - Social Security Disability Attorneys,,,
"Attorneys,Criminal Law Attorneys",(877) 623-3533,,TVC Pro Driver,,,
"Tax Attorneys,Attorneys",(888) 474-4033,,AAA Tax Attorneys,,,
"Attorneys,Tax Attorneys",(888) 392-2976,,H & A Tax Relief,,,
"Tax Attorneys,Attorneys",(877) 886-1918,,AAA Tax Relief,,,
Tax Return Preparation-Business,(888) 511-4058,,AAA Tax Relief,,,
Automobile Accident Attorneys,(888) 843-4051,,Attorney Network,,,
Accident & Property Damage Attorneys,(877) 292-1836,,Injury HelpLine®,,,
"Attorneys,Construction Law Attorneys",(866) 224-6187,,The Personal Injury Center,,,
Attorneys,(866) 224-7566,,The Personal Injury Center,,,
"Attorneys,Personal Injury Law Attorneys",(855) 880-6131,,Easily Legal,,,
"Attorneys,Personal Injury Law Attorneys",(877) 229-1643,,eLocal Lawyers,,,
,(785) 379-3890,3601 SW 29th St,,KS,"Topeka, ",66614
,(785) 380-0587,2813 SW Westport Plaza Dr,,KS,"Topeka, ",66614
,(785) 440-4000,2942 -A SW Wanamaker Dr,,KS,"Topeka, ",66614
,(785) 273-8002,2913 SW Maupin Ln,,KS,"Topeka, ",66614
,(785) 289-5629,5897 SW 29th St,,KS,"Topeka, ",66614
,(785) 234-0600,2708 NW Topeka Blvd,,KS,"Topeka, ",66617
,(785) 354-4833,2813 SW Westport Plaza Dr,,KS,"Topeka, ",66614
,(785) 233-9908,510 SW 10th Ave,,KS,"Topeka, ",66612
,(785) 233-1700,634 S Kansas Ave Ste C,,KS,"Topeka, ",66603
,(785) 267-3367,214 SW 6th Ave,,KS,"Topeka, ",66603
,(785) 235-9511,534 S Kansas Ave,,KS,"Topeka, ",66603
,(785) 272-3120,2641 SW Wanamaker Rd Suite 100,,KS,"Topeka, ",66614
,(785) 232-2777,214 SW 6th Ave Ste 305,,KS,"Topeka, ",66603
,(785) 233-2323,,,,,
,(855) 880-6131,,,,,
,(866) 867-4704,,,,,
,(888) 854-9816,,,,,
,(877) 229-1643,,,,,
,,,,,,
,(866) 828-1898,15095 W 116th St,,KS,"Olathe, ",66062
,(888) 907-5281,704 Topeka Ave,,KS,"Lyndon, ",66451
,(888) 913-6580,137 N Main St,,KS,"Troy, ",66087
,(785) 685-4432,117 S 6th St,,KS,"Hiawatha, ",66434
,(913) 795-5511,425 Main St,,KS,"Mound City, ",66056
,(913) 735-4908,,,KS,"Winchester, ",66097
,(913) 210-1613,,,KS,"Winchester, ",66097
,(913) 256-5985,,,KS,"Winchester, ",66097
,(785) 201-9922,273905 SW Wood View Dr,,KS,"Topeka, ",66610
,(913) 203-1330,,,KS,"Winchester, ",66097
,(785) 289-5847,632 SW Van Buren St,,KS,"Topeka, ",66603
,(785) 727-1360,534 S Kansas Ave,,KS,"Topeka, ",66603
"Attorneys,Legal Service Plans",(785) 267-3410,2887 SW Macvicar Ave # 1,"Luckman, Todd A",KS,"Topeka, ",66611
"Attorneys,Legal Service Plans",(785) 267-3410,2887 SW Macvicar Ave # 1,"Barnes, Tom R, JD",KS,"Topeka, ",66611
Attorneys,(785) 267-2410,3649 SW Burlingame Rd,"Storey, Bob W",KS,"Topeka, ",66611
Attorneys,(785) 267-2410,3649 SW Burlingame Rd,"Jones, Jeffrey W, JD",KS,"Topeka, ",66611
"Attorneys,Family Law Attorneys",(785) 267-2410,3649 SW Burlingame Rd Ste 200,Johnson Eric K Atty,KS,"Topeka, ",66611
Attorneys,(785) 267-2410,3649 SW Burlingame Rd,"Laughlin, Gary E, JD",KS,"Topeka, ",66611
"Attorneys,Legal Service Plans",(785) 267-2410,3649 SW Burlingame Rd Ste 200,"Barker, William B, JD",KS,"Topeka, ",66611
Attorneys,(785) 267-2410,3649 SW Burlingame Rd,"Hamilton, John R, JD",KS,"Topeka, ",66611
Attorneys,(785) 271-9333,3649 SW Burlingame Rd,"Parmele, Dan, JD",KS,"Topeka, ",66611
"Divorce Attorneys,Adoption Law Attorneys",(785) 233-9467,1610 SW Topeka Blvd,Joseph P. Huerter Attorney,KS,"Topeka, ",66612
"Attorneys,Legal Service Plans",(785) 232-0920,1610 SW Topeka Blvd,"Chappas, James G",KS,"Topeka, ",66612
"Attorneys,Probate Law Attorneys",(785) 233-9467,1610 SW Topeka Blvd,Lawrence L. Tenopir  Attorney,KS,"Topeka, ",66612
"Attorneys,Criminal Law Attorneys",(785) 233-9467,1610 SW Topeka Blvd,David E. McDonald - Attorney,KS,"Topeka, ",66612
"Attorneys,Criminal Law Attorneys",(785) 246-6999,1610 SW Topeka Blvd,Benson Richard W,KS,"Topeka, ",66612
"Attorneys,Criminal Law Attorneys",(785) 233-9467,1610 SW Topeka Blvd,Matthew H. Conley- Attorney,KS,"Topeka, ",66612
Family Law Attorneys,(785) 233-9467,1610 SW Topeka Blvd,Nickolas C. Templin - Attorney,KS,"Topeka, ",66612
"Attorneys,Legal Service Plans",(785) 357-5251,1525 SW Topeka Blvd,Carpenter Chartered,KS,"Topeka, ",66612
Attorneys,(785) 357-5251,1525 SW Topeka Blvd,Showalter Richard Attorney,KS,"Topeka, ",66612
"Attorneys,Legal Service Plans",(785) 234-3272,1508 SW Topeka Blvd,Borcya Bonnie atty,KS,"Topeka, ",66612
Attorneys,(785) 235-9300,1508 SW Topeka Blvd,"Savage, M K",KS,"Topeka, ",66612
Attorneys,(785) 233-2323,1501 SW Topeka Blvd,"Fisher, Jan, JD",KS,"Topeka, ",66612
Attorneys,(785) 233-2323,1501 SW Topeka Blvd,"Wulfekoetter, Mitchell D, JD",KS,"Topeka, ",66612
"Attorneys,General Practice Attorneys",(785) 233-2323,1501 SW Topeka Blvd,"Ostrowski, John M",KS,"Topeka, ",66612
"Attorneys,Family Law Attorneys",(785) 233-2323,1501 SW Topeka Blvd,McCullough Wareheim La Bunker,KS,"Topeka, ",66612
"Attorneys,General Practice Attorneys",(785) 357-0311,1415 SW Topeka Blvd,Pomeroy Elwaine F Atty,KS,"Topeka, ",66612
"Attorneys,General Practice Attorneys",(785) 233-4151,2715 SW 29th St,Nichols & Wolfe Chartered,KS,"Topeka, ",66614
Attorneys,(785) 233-4151,2715 SW 29th St # A,Wolfe Philip B,KS,"Topeka, ",66614
"Attorneys,Family Law Attorneys",(785) 232-0753,2101 SW 21st St,"Crow, Daniel W, JD",KS,"Topeka, ",66604
"Attorneys,Family Law Attorneys",(785) 232-0753,2101 SW 21st St,Alderson Alderson Weiler Conklin Burghart & Crow,KS,"Topeka, ",66604
Attorneys,(785) 232-0753,2101 SW 21st St,"Henderson, Thomas C",KS,"Topeka, ",66604
,(785) 380-0587,2813 SW Westport Plaza Dr,,KS,"Topeka, ",66614
,(785) 273-8002,2913 SW Maupin Ln,,KS,"Topeka, ",66614
,(785) 379-3890,3601 SW 29th St,,KS,"Topeka, ",66614
,(785) 440-4000,2942 -A SW Wanamaker Dr,,KS,"Topeka, ",66614
,,,,,,
"Family Law Attorneys,Divorce Attorneys",(785) 380-0585,534 S Kansas Ave Suite 1120,"Patton, Joe",KS,"Topeka, ",66603
"General Practice Attorneys,Attorneys",(785) 233-9665,1324 SW Topeka Blvd,Tilton & Tilton Chtd.,KS,"Topeka, ",66612
"Attorneys,Probate Law Attorneys",(785) 235-6977,112 SW 6th Ave,Nystrom Law Office,KS,"Topeka, ",66603
Attorneys,(785) 380-4461,1400 SW Topeka Blvd,Cary L. Standiferd,KS,"Topeka, ",66612
"Attorneys,Drug Charges Attorneys",(785) 233-5887,100 SE 9th St,Hoffman & Hoffman,KS,"Topeka, ",66612
Attorneys,(785) 246-8697,1208 SW Tyler St,Cook & Fisher LLP,KS,"Topeka, ",66612
"Tax Attorneys,Attorneys",(877) 886-1918,,AAA Tax Relief,,,
Tax Return Preparation-Business,(888) 511-4058,,AAA Tax Relief,,,
"General Practice Attorneys,Attorneys",(785) 233-9665,1324 SW Topeka Blvd,Tilton & Tilton Chtd.,KS,"Topeka, ",66612
Attorneys,(785) 246-8697,1208 SW Tyler St,Cook & Fisher LLP,KS,"Topeka, ",66612
"Family Law Attorneys,Divorce Attorneys",(785) 380-0585,534 S Kansas Ave Suite 1120,"Patton, Joe",KS,"Topeka, ",66603
Attorneys,(785) 380-4461,1400 SW Topeka Blvd,Cary L. Standiferd,KS,"Topeka, ",66612
"Attorneys,Probate Law Attorneys",(785) 235-6977,112 SW 6th Ave,Nystrom Law Office,KS,"Topeka, ",66603
