category,phone,streetAddress,name,addressState,addressCity,addressZip
Churches & Places of Worship,(212) 750-6420,589 5th Ave,Bernstein Samuel,NY,"New York, ",10017
Churches & Places of Worship,(212) 673-5300,333 Madison Ave,St Augustine Church,NY,"New York, ",10017
Churches & Places of Worship,(212) 265-5433,335 W 51st St,Burns David,NY,"New York, ",10019
Churches & Places of Worship,(212) 557-2043,122 E 42nd St,Permanent Mission of Saotome and Principe,NY,"New York, ",10168
Churches & Places of Worship,(212) 244-8077,38 W 32nd St,International Mission Charge,NY,"New York, ",10001
Churches & Places of Worship,(212) 695-1294,360 7th Ave At W 30th St,Good News Ny Church,NY,"New York, ",10001
Churches & Places of Worship,(212) 517-9030,747 3rd Ave # 21,Senegal Mission To the United,NY,"New York, ",10017
"Missions,Churches & Places of Worship",(646) 285-0036,600 3rd Ave # 2400,Permanent Mission of Slovenia,NY,"New York, ",10016
"Clergy,Churches & Places of Worship",(212) 686-2770,1 W 29th St,Len Paul,NY,"New York, ",10001
Churches & Places of Worship,(212) 972-3230,573 3rd Ave # 577,Romanlan Mission To the UN,NY,"New York, ",10016
Churches & Places of Worship,(212) 265-1193,140 W 58th St,Miller Michael,NY,"New York, ",10019
"Missions,Churches & Places of Worship",(212) 687-4130,801 2nd Ave,Guyana Mission To The Un,NY,"New York, ",10017
"Missions,Churches & Places of Worship",(212) 949-0853,800 2nd Ave,Dominica Mission To The UN,NY,"New York, ",10017
"Missions,Churches & Places of Worship",(212) 355-4959,885 2nd Ave,Italian Mission To United Ntns,NY,"New York, ",10017
"Missions,Churches & Places of Worship",(212) 980-9511,128 E 56th St,Zimbabwe Mission To The UN,NY,"New York, ",10022
Churches & Places of Worship,(212) 255-1087,119 W 23rd St,New York Zen Center For,NY,"New York, ",10011
"Missions,Churches & Places of Worship",(212) 949-0110,336 E 45th St,Permanent Missions Of Uganda,NY,"New York, ",10017
"Missions,Churches & Places of Worship",(212) 499-0001,336 E 45th St,Burundi Mission To UN,NY,"New York, ",10017
Churches & Places of Worship,(212) 813-2230,115 E 62nd St,Bible Literacy Project,NY,"New York, ",10065
,,,,,,
Churches & Places of Worship,(212) 673-0785,345 E 4th St,Western Orthodox Hispanic Church,NY,"New York, ",10009
Churches & Places of Worship,(212) 226-2556,378 Broome St,Church-The Most Holy Crucifix,NY,"New York, ",10013
Churches & Places of Worship,(718) 391-4505,911 44th Dr,Here's Life Inner City,NY,"Long Island City, ",11101
Churches & Places of Worship,(718) 389-3831,127 Kent St,Church Of The Ascension,NY,"Brooklyn, ",11222
Churches & Places of Worship,(718) 786-9721,4009 29th St,Korean Philippo Church,NY,"Long Island City, ",11101
Churches & Places of Worship,(718) 706-8719,1117 43rd Ave,Lighthouse Christian Ctr,NY,"Long Island City, ",11101
Churches & Places of Worship,(212) 695-6375,1350 Broadway # 2215,New Age Media Systems Inc,NY,"New York, ",10018
Churches & Places of Worship,(212) 696-6740,231 Madison Ave,Lutheran Church,NY,"New York, ",10016
Churches & Places of Worship,(212) 246-4357,123 W 57th St,Hope Ministry N,NY,"New York, ",10019
Churches & Places of Worship,(212) 683-1750,37 W 26th St,City Grace Church,NY,"New York, ",10010
"Mosques,Churches & Places of Worship",(212) 888-7838,154 E 55th St,Islamic Society of Mid,NY,"New York, ",10022
Churches & Places of Worship,(212) 560-0756,119 W 23rd St Ste 600,Unity Church of New York,NY,"New York, ",10011
Churches & Places of Worship,(212) 737-1062,40 E 71st St,Tunisian Mission To the Un,NY,"New York, ",10021
Churches & Places of Worship,(212) 260-2633,10 E 8th St,Ecclesia NYC,NY,"New York, ",10003
Churches & Places of Worship,(212) 533-7937,9 Stuyvesant Oval,"Swertfager, B L",NY,"New York, ",10009
Churches & Places of Worship,(212) 533-5060,401 E 11th St,Islamic Council Of America,NY,"New York, ",10009
Churches & Places of Worship,(646) 669-7072,48 Saint Marks Pl,The Church of The Village,NY,"New York, ",10003
Churches & Places of Worship,(212) 935-4590,10 River Rd,Church F,NY,"New York, ",10044
Churches & Places of Worship,(212) 228-1791,1 Haven Plz Apt 24A,Rakotonaivo Holy,NY,"New York, ",10009
Churches & Places of Worship,(212) 877-5662,250 W 85th St,Church Of Humanism,NY,"New York, ",10024
Churches & Places of Worship,(718) 321-0004,36 Avenue A # 28,Saebit Ny Church,NY,"New York, ",10009
Churches & Places of Worship,(212) 533-8118,701 E 6th St,Sarepta Pentacostal Church,NY,"New York, ",10009
Churches & Places of Worship,(212) 219-2737,165 Elizabeth St,The Rijicho of The Shinji Shumeika of America,NY,"New York, ",10012
Churches & Places of Worship,(212) 769-3746,258 W 91st St,Life Changers Church,NY,"New York, ",10024
Churches & Places of Worship,(718) 472-2900,2927 41st Ave,E P S Judicial Process Service Inc,NY,"Long Island City, ",11101
Churches & Places of Worship,(718) 472-9674,4214 Crescent St,Grace Fellowship Church,NY,"Long Island City, ",11101
Churches & Places of Worship,(718) 729-1546,902 39th Ave,Church Pentecostal Christian,NY,"Long Island City, ",11101
Churches & Places of Worship,(212) 673-9815,254 E 2nd St,East Side Tabernacle,NY,"New York, ",10009
Churches & Places of Worship,(212) 674-4388,125 Thompson St,Immaculate Conception Province,NY,"New York, ",10012
Churches & Places of Worship,(201) 863-0055,3901 Palisade Ave,Iglesia Bautista Emmanuel,NJ,"Union City, ",07087
,,,,,,
Churches & Places of Worship,(212) 832-8443,5 E 48th St,Swedish Seamens Church,NY,"New York, ",10017
Churches & Places of Worship,(212) 736-2413,360 W 31st St,New York City Church Of Christ,NY,"New York, ",10001
Churches & Places of Worship,(212) 682-5722,143 E 43rd St,Church Of Saint Agnes,NY,"New York, ",10017
Churches & Places of Worship,(212) 685-3177,114 E 35th St,Armenian Evangelical Church,NY,"New York, ",10016
Churches & Places of Worship,(212) 645-1377,360 W 28th St,Church Of The Holy Apostles,NY,"New York, ",10001
Churches & Places of Worship,(212) 582-1300,213 W 58th St,Unity Center Practical Church,NY,"New York, ",10019
Churches & Places of Worship,(212) 267-6264,242 W 41st St,Christian City Church,NY,"New York, ",10036
Churches & Places of Worship,(212) 397-9313,422 W 57th St,Spanish Central Manhattan,NY,"New York, ",10019
Churches & Places of Worship,(212) 683-1675,142 E 29th St,Our Lady Of The Saint Stephens,NY,"New York, ",10016
Churches & Places of Worship,(212) 679-8018,234 E 27th St,First Christian Of The Valley,NY,"New York, ",10016
Churches & Places of Worship,(212) 758-0448,226 E 60th St,All Saints Church,NY,"New York, ",10022
Churches & Places of Worship,(212) 595-2596,152 W 66th St,Catholic Apostolic Church,NY,"New York, ",10023
Churches & Places of Worship,(212) 877-5810,123 W 71st St,Grace & Saint Paul's Church,NY,"New York, ",10023
Churches & Places of Worship,(646) 638-4195,81 Christopher St,Finnish Lutheran Church,NY,"New York, ",10014
Churches & Places of Worship,(212) 289-5690,1111 Lexington Ave,First Spanish Methodist Church,NY,"New York, ",10075
Churches & Places of Worship,(212) 674-3442,62 Saint Marks Pl,Saint Cyril's Church,NY,"New York, ",10003
Churches & Places of Worship,(212) 288-3588,980 Park Ave,St Ignatius Loyola Church,NY,"New York, ",10028
Churches & Places of Worship,(212) 673-4224,173 E 3rd St,Most Holy Redeemer Church,NY,"New York, ",10009
Churches & Places of Worship,(212) 925-5238,238 Mott St,Saint Anthony Of Padua Church,NY,"New York, ",10012
Churches & Places of Worship,(212) 724-9766,144 W 90th St,Church Of Saint Gregory The Great,NY,"New York, ",10024
Churches & Places of Worship,(212) 423-1177,333 E 91st St,1765 First Assoc,NY,"New York, ",10128
Churches & Places of Worship,(718) 786-9883,4511 21st St,New York Korean Sda Church,NY,"Long Island City, ",11101
Churches & Places of Worship,(718) 784-4673,1211 40th Ave,Center of Hope International,NY,"Long Island City, ",11101
Churches & Places of Worship,(718) 433-4724,1307 37th Ave,Hour Children Inc,NY,"Long Island City, ",11101
Churches & Places of Worship,(718) 729-2095,3007 39th Ave,Assembly-God-NY Portugese,NY,"Long Island City, ",11101
Churches & Places of Worship,(212) 714-7072,545 8th Ave,Lavender Light-Black People,NY,"New York, ",10018
Churches & Places of Worship,(212) 840-1724,36 W 47th St,Ben Zion Mayesz,NY,"New York, ",10036
Churches & Places of Worship,(212) 924-9154,30 W 16th St,Xavier Parish Shelter,NY,"New York, ",10011
Churches & Places of Worship,(212) 358-1103,297 E 3rd St,Monte Sion Christian Church,NY,"New York, ",10009
Churches & Places of Worship,(212) 869-2116,130 W 44th St,Church of the Nazarene,NY,"New York, ",10036
,,,,,,
Physicians & Surgeons,(212) 935-3333,919 2nd Ave,MedRite Urgent Care - Eastside,NY,"New York, ",10017
"Missions,Churches & Places of Worship",(212) 675-3746,305 7th Ave # 1300,Episcopal Mission Society,NY,"New York, ",10001
Churches & Places of Worship,(212) 689-1595,236 E 31st St,Church Of Good Shepherd (Episcopal),NY,"New York, ",10016
Churches & Places of Worship,(212) 686-2770,5TH Ave,Marble Collegiate Church,NY,"New York, ",10016
"Synagogues,Religious Organizations",(212) 682-2626,109 E 39th St,Society Of Jewish Science,NY,"New York, ",10016
Churches & Places of Worship,(212) 228-4494,740 E 13th St,St Emeric's Church,NY,"New York, ",10009
Churches & Places of Worship,(201) 662-0196,522 38th St,Centro Cristiano De Adoracion,NJ,"Union City, ",07087
Churches & Places of Worship,(212) 586-5052,340 W 55th St # 5D,Violoncello Society Inc,NY,"New York, ",10019
Churches & Places of Worship,(212) 868-1847,440 W 36th St Apt 1,Solid Ground Ministry,NY,"New York, ",10018
Churches & Places of Worship,(212) 245-4566,244 W 54th St,United Spiritualists Church,NY,"New York, ",10019
Churches & Places of Worship,(212) 753-8418,348 E 55th St,Saint John Evangelist Church,NY,"New York, ",10022
Churches & Places of Worship,(212) 645-2680,208 W 29th St,Church Universal Triumphant,NY,"New York, ",10001
Churches & Places of Worship,(646) 497-0092,633 3rd Ave,World Confederation-United,NY,"New York, ",10017
Churches & Places of Worship,(212) 983-8326,215 E 45th St,Project Renewal New Providence,NY,"New York, ",10017
Churches & Places of Worship,(212) 768-2366,519 8th Ave # 806,Life Ministry,NY,"New York, ",10018
Churches & Places of Worship,(212) 874-4150,460 Columbus Ave,Mission Bethel Inc,NY,"New York, ",10024
Churches & Places of Worship,(201) 865-2325,1314 Central Ave,Sts Joseph & Michael,NJ,"Union City, ",07087
Churches & Places of Worship,(212) 734-5747,211 E 83rd St,Saint Elizabeth Church,NY,"New York, ",10028
Churches & Places of Worship,(212) 289-4100,316 E 88th St,Church of The Holy Trinity,NY,"New York, ",10128
Churches & Places of Worship,(646) 723-4178,209 E 16th St,Parish-Calvary/St Georges In,NY,"New York, ",10003
Churches & Places of Worship,(212) 404-7874,330 W 38th St # 704,Sacred Center For Spriritual,NY,"New York, ",10018
Churches & Places of Worship,(212) 375-1765,533 12th Ave,Father The Heart Ministries,NY,"New York, ",10036
Churches & Places of Worship,(212) 768-1929,481 8th Ave,Hsa-Uwc World Mission Center,NY,"New York, ",10001
"Clergy,Churches & Places of Worship",(212) 541-6300,1657 Broadway,Wilkerson David,NY,"New York, ",10019
Churches & Places of Worship,(212) 368-5282,411 W 54th St,Baptist Church Bryantmemonal,NY,"New York, ",10019
Churches & Places of Worship,(212) 239-2906,575 Madison Ave,Prayer Watch Temple Ministries,NY,"New York, ",10022
Churches & Places of Worship,(212) 924-7838,120 W 17th St,Iglesia Cristiana Pentescotal,NY,"New York, ",10011
"Clergy,Churches & Places of Worship",(212) 838-1324,323 E 61st St,Rectory,NY,"New York, ",10065
Churches & Places of Worship,(212) 254-0658,238 E 15th St,Icm Sisters,NY,"New York, ",10003
Churches & Places of Worship,(212) 260-6367,195 E 7th St,Mission Board Church Of God,NY,"New York, ",10009
,(877) 351-4939,19920 Linden Blvd,,NY,"Saint Albans, ",11412
,,,,,,
Churches & Places of Worship,(212) 221-7147,257 W 38th St Fl 12,Senda Inc,NY,"New York, ",10018
Churches & Places of Worship,(212) 581-3772,349 W 48th St,Fssc Eastern US,NY,"New York, ",10036
Churches & Places of Worship,(212) 695-4877,110 W 34th St,Isralight,NY,"New York, ",10001
Churches & Places of Worship,(212) 760-2647,1250 Broadway,Church of Jesus Christ of LDS,NY,"New York, ",10001
Churches & Places of Worship,(212) 268-0502,242 W 30th St,Manahttan Spirit,NY,"New York, ",10001
"Gift Shops,Churches & Places of Worship",(212) 751-3748,15 E 51st St,St. Patrick's Cathedral,NY,"New York, ",10022
Churches & Places of Worship,(917) 368-8138,405 Lexington Ave,Intl Federal Of Pent Church,NY,"New York, ",10174
Churches & Places of Worship,(212) 967-7687,215 W 29th St,Upb,NY,"New York, ",10001
Churches & Places of Worship,(212) 245-4566,939 8th Ave Apt 407,United Spiritualists Church,NY,"New York, ",10019
Churches & Places of Worship,(212) 593-0999,675 3rd Ave,Permanent Mission of Belize,NY,"New York, ",10017
Churches & Places of Worship,(212) 826-7074,711 5th Ave Ste 215,World Wildlife Fund,NY,"New York, ",10022
Churches & Places of Worship,(212) 686-2770,1 W 29th St,"Lutz, William",NY,"New York, ",10001
Churches & Places of Worship,(212) 682-3274,200 E 38th St,Romanian Mission To the UN,NY,"New York, ",10016
Churches & Places of Worship,(212) 935-1318,214 E 49th St,Shaddai Inc,NY,"New York, ",10017
Churches & Places of Worship,(212) 581-5273,539 W 54th St,Religious of Mary Immaculate,NY,"New York, ",10019
Churches & Places of Worship,(212) 421-3688,32 E 57th St,Pace Primitive and Ancientart,NY,"New York, ",10022
Churches & Places of Worship,(917) 369-1025,250 E 51st St Bldg 250,Permanent Mission of Tonga,NY,"New York, ",10022
Churches & Places of Worship,(212) 951-7393,142 E 29th St,St James Church,NY,"New York, ",10016
Churches & Places of Worship,(212) 691-5240,15 W 24th St,Brussat Frederic,NY,"New York, ",10010
Churches & Places of Worship,(212) 989-6625,346 W 20th St,Dennis R Winslow,NY,"New York, ",10011
Churches & Places of Worship,(212) 595-2596,152 W 66th St,Church of The Holy Spirit,NY,"New York, ",10023
Churches & Places of Worship,(212) 243-1749,138 Waverly Pl,Franciscan Friars,NY,"New York, ",10014
"Clergy,Churches & Places of Worship",(212) 439-7813,401 E 74th St,"Scott, Gloria",NY,"New York, ",10021
"Churches & Places of Worship,Synagogues",(212) 452-2310,127 E 82nd St,Congregation Of Zarua,NY,"New York, ",10028
Churches & Places of Worship,(646) 476-5617,119 Avenue B,Church Of Saint Brigits,NY,"New York, ",10009
Churches & Places of Worship,(212) 288-0600,339 E 84th St,Zion-Saint Marks Church,NY,"New York, ",10028
Churches & Places of Worship,(212) 410-4663,1623 3rd Ave,Fait Accomli Inc,NY,"New York, ",10128
Churches & Places of Worship,(201) 430-6256,4916 Hudson Ave,Iglesia De Dios Refuge,NJ,"West New York, ",07093
Churches & Places of Worship,(201) 624-8955,3803 Bergenline Ave,USA Ropas,NJ,"Union City, ",07087
Churches & Places of Worship,(201) 418-8870,502 Grand St,Cervellis Emmanuel,NJ,"Hoboken, ",07030
,,,,,,
Churches & Places of Worship,(718) 482-1068,3932 30th St,Brazilian Missionary Church,NY,"Long Island City, ",11101
Churches & Places of Worship,(212) 221-0849,15 W 39th St,World Mission Society Church,NY,"New York, ",10018
Churches & Places of Worship,(201) 866-0183,411 8th St,Primera Iglesia Bautista Hspn,NJ,"Union City, ",07087
"Clergy,Churches & Places of Worship",(212) 838-6844,250 E 61st St,Billings Nat,NY,"New York, ",10065
Churches & Places of Worship,(212) 288-6200,53 E 83rd St,Saint Ignatius,NY,"New York, ",10028
Churches & Places of Worship,(212) 777-2755,154 Sullivan St,Saint Anthonys Church,NY,"New York, ",10012
Churches & Places of Worship,(201) 422-0021,2715 Palisade Ave,Iglesia De Cristo,NJ,"Union City, ",07087
Churches & Places of Worship,(201) 420-1015,641 Bloomfield St,Hoboken Gospel Chapel,NJ,"Hoboken, ",07030
Churches & Places of Worship,(201) 357-7297,150 59th Street,House of Worship Ministries,NJ,"West New York, ",07093
Churches & Places of Worship,(201) 430-8647,3408 Bergenline Ave,Tabernacle Church-The Reunion,NJ,"Union City, ",07087
Churches & Places of Worship,(201) 758-5726,611 13th St,Iglesia Emmanuel,NJ,"Union City, ",07087
Churches & Places of Worship,(212) 244-7640,581 9th Ave Ste 3B,Origins Church,NY,"New York, ",10036
Churches & Places of Worship,(212) 560-0756,70 W 36th St,Unity Church Of New York,NY,"New York, ",10018
Churches & Places of Worship,(212) 826-0300,16 W 36th St # 1205,Mt of Olives Treasures,NY,"New York, ",10018
Churches & Places of Worship,(646) 473-0265,129 W 31st St,Holy Name Province,NY,"New York, ",10001
Churches & Places of Worship,(212) 689-0098,157 E 32nd St,Kemper Casey,NY,"New York, ",10016
Churches & Places of Worship,(212) 973-1700,777 United Nations Plz,General Board-Chr & Society,NY,"New York, ",10017
Churches & Places of Worship,(212) 627-2873,512 W 20th St,Westside Congregation,NY,"New York, ",10011
